tipo_frete;peso;valor_total_pedido;data;abreviatura_uf;regiao;grupo_gerencial_produto;conta_numero_pedido_vendedor
CIF;3028,006;52670;02/02/2023 00:00;MG;Sudeste;PORTA PALLET;1
CIF;1480,67;23386,13;07/10/2022 00:00;MG;Sudeste;PORTA PALLET;1
CIF;4618,703;121631,04;25/10/2022 00:00;MG;Sudeste;PORTA PALLET;1
CIF;5032,279;77212,58;16/01/2023 00:00;MG;Sudeste;PORTA PALLET;1
CIF;236,044;4594,63;24/02/2023 00:00;MG;Sudeste;PORTA PALLET;1
CIF;1460,861;22715;15/03/2023 00:00;MG;Sudeste;PORTA PALLET;1
CIF;2691,385;53190;29/03/2023 00:00;MG;Sudeste;PORTA PALLET;1
CIF;5998,54;85697,5;31/03/2023 00:00;MG;Sudeste;PORTA PALLET;1
CIF;1454,379;44397,5;08/11/2022 00:00;MG;Sudeste;PORTA PALLET;1
CIF;317,143;5581,7;25/11/2022 00:00;MG;Sudeste;PORTA PALLET;1
CIF;3130,62;59888,13;05/05/2023 00:00;MG;Sudeste;PORTA PALLET;1
CIF;848,159;15539,13;07/03/2023 00:00;MG;Sudeste;PORTA PALLET;1
CIF;326,628;5660,17;10/03/2023 00:00;MG;Sudeste;PORTA PALLET;1
CIF;562,349;21500;03/05/2023 00:00;MG;Sudeste;PORTA PALLET;1
CIF;197,859;7727;08/05/2023 00:00;MG;Sudeste;PORTA PALLET;1
CIF;643,631;7124,25;29/11/2022 00:00;MG;Sudeste;PORTA PALLET;1
CIF;343,639;6081,43;07/12/2022 00:00;MG;Sudeste;PORTA PALLET;1
CIF;218,918;4261,17;08/12/2022 00:00;MG;Sudeste;PORTA PALLET;1
CIF;38169,576;785741;16/12/2022 00:00;MG;Sudeste;PORTA PALLET;1
CIF;4509,055;106863,75;27/12/2022 00:00;MG;Sudeste;PORTA PALLET;1
CIF;8060,678;150000;17/01/2023 00:00;MG;Sudeste;PORTA PALLET;1
CIF;5074,091;77437,5;22/02/2023 00:00;MG;Sudeste;PORTA PALLET;1
CIF;403,244;6422,15;08/03/2023 00:00;MG;Sudeste;PORTA PALLET;1
CIF;1228,173;21703,26;18/04/2023 00:00;MG;Sudeste;PORTA PALLET;1
CIF;681,7363;7534,8;10/01/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;230927,8208;351749,98;14/02/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;340804,866;483000;16/01/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;202,1331;4326;08/01/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;1387,8156;16528,05;04/02/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;399404,3468;569999,98;20/02/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;326,8742;3990;06/03/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;2086,7278;22470;09/03/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;221,1171;6154,05;29/05/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;637,2408;7206,15;17/06/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;247,59;4042,5;23/06/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;47272,239;23493,8;08/04/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;2889,4588;31500;19/05/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;82138,4788;157499,99;30/06/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;148,1898;2522,1;03/07/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;1880;20370;22/09/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;8591;124428,68;30/09/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;16314,7105;185000;13/07/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;98475,4422;748975,46;06/08/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;277,5802;3360;26/08/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;1060,828;8925;22/10/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;3769,315;31500;18/09/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;2950;33379,5;23/09/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;8481;76439,97;06/10/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;14349;142400;09/10/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;171,9028;3679,58;10/07/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;6982,45466;60000;20/07/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;3761,64696;221235;30/07/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;3183,4572;34000;05/08/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;12110,0576;113326,5;14/08/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;2419,386;31510,5;26/11/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;25988,715;264999,9;04/12/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;1734,429;23585,1;15/01/2021 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;2115,566;29564,85;28/01/2021 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;42139,818;612150;06/04/2021 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;73237,605;987406;08/04/2021 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;88663,311;1496733;15/03/2021 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;898,482;19045,78;04/05/2021 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;6631;89381,25;17/09/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;301,489;3879,75;13/11/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;24161,8689;124428,68;03/12/2020 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;14716,768;320250;27/07/2021 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;456,999;14357,95;03/08/2021 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;1578,775;24449,25;04/02/2021 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;10722,022;100986,64;09/02/2021 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;5426,945;120750;17/08/2021 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;14808,012;299250;31/08/2021 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;6291,243;155625;10/09/2021 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;7223,363;82005;29/09/2021 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;55627,031;1089375;08/10/2021 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;74,813;1986,81;03/11/2021 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;1581,721;28822,5;04/11/2021 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;55137,581;1148816,77;06/10/2021 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;16360,561;346930,33;10/11/2021 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;13017,667;253598,2;24/02/2022 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;902,183;10919,69;06/05/2021 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;208325,514;3279846,52;14/05/2021 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;50469,93;912849,71;12/01/2022 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;1950,694;64754,29;10/02/2022 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;48606,263;1171080,57;04/03/2022 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;81689,48;1385517,95;24/05/2022 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;12,179;420;22/09/2021 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;5002,079;121387,5;28/10/2021 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;10691,905;215250;05/11/2021 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;5454,644;47469,19;07/06/2022 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;216,589;5640,54;03/08/2022 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;600,314;11141,21;05/07/2022 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;3149,565;66677,11;08/04/2022 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;1476,48;29165,17;31/08/2022 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;710,43;7847;16/11/2022 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;129,5;17469,9;31/05/2022 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;13017,667;252376,04;01/06/2022 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;12790,259;222600,04;27/06/2022 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;4202,178;65800;02/12/2022 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;2240,065;24573,5;21/12/2022 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;14804,227;296220,18;28/09/2022 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;634,733;9586,76;13/01/2023 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;2724,931;45154,32;27/02/2023 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;14846,229;296220,17;06/03/2023 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;634,732;9586,76;14/03/2023 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;244,599;4639,31;27/04/2023 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;26438,112;300029,27;27/12/2022 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;644,14;10903,2;02/03/2023 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;174,066;6252,93;17/04/2023 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;14,663;1550;03/05/2023 00:00;RJ;Sudeste;PORTA PALLET;1
CIF;71,3146;999,6;30/01/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;4237,091;45990;06/02/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;76,2168;3507;25/02/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;2399,1026;24465;05/03/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;1159,3508;12810;07/01/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;291,012;9870;09/01/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;216,7728;6220,31;03/02/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;718,607;8914,5;07/02/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;29325,3391;291960,59;23/01/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;452,5307;12600;24/01/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;3015,3651;47954,56;31/01/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;18830,81322;77933,13;14/02/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;6021,8136;31500;17/02/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;310789,3956;378000;02/03/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;5916,8599;66150;11/03/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;203700,2708;285492,34;20/03/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;285,242;5783,4;21/02/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;1476,4467;14028;03/03/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;411,0156;6720;04/03/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;2992,24;3058,65;06/03/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;5695,9996;63000;13/03/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;2480,2008;35700;16/03/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;2625,4474;24675;27/03/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;1076,5642;13091,4;14/04/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;43,34484;819;24/04/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;14016,8676;54862,48;20/05/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;8683,5391;109000;17/06/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;154,31179;2205;01/07/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;26061,7491;340000;08/04/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;10291,9232;69368;16/04/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;16178,4685;4389;05/05/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;9081,1187;90000;08/05/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;22504,27612;193113,9;21/05/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;1763,1934;19950;04/06/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;131,4066;1647,45;09/06/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;140,73666;2835;18/06/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;5957,6552;4838,82;06/07/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;3402,0777;44542,05;15/04/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;3387,3888;38000;14/05/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;536,7028;7649,25;03/06/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;257,0832;10804,5;23/07/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;88,5316;1050;24/07/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;857;19529,32;17/08/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;2392,516;25588,5;03/09/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;2232;21945;15/10/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;2490;18043,2;16/10/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;13046;144900;20/10/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;1297,02;16375,8;03/11/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;165,223;7140;11/11/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;1086,561;16233;27/10/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;2028,408;34886,25;13/11/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;2359,898;28035;17/11/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;17;1606,5;24/11/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;5273,88;81685,8;27/11/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;402,799;5250;14/12/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;18322,438;185430;07/01/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;71,965;1991;15/01/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;3139,9788;30711,81;14/07/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;62800,8844;528150;16/07/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;1730,3988;15477;03/08/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;48590,0524;378000;14/08/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;59743,01469;483000;18/08/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;70009,885;520000;21/08/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;341,3;13650,02;26/11/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;5848,692;89766,6;15/12/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;105,996;2169,3;17/12/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;95,621;2110,5;08/01/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;2556,253;46399,5;22/01/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;267,415;9770,36;08/03/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;1368,6;25200;11/03/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;455,438;7875;18/03/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;726,512;26554,66;08/04/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;28258,555;420000;12/04/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;647,221;22258,95;27/04/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;555,367;10857;29/04/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;101,203;7308;16/02/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;46122,402;577809,81;05/03/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;17169,826;274417,34;16/03/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;1721,438;36078;16/04/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;2766,512;43050;19/04/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;75,462;2672,25;20/04/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;80,045;5355;26/04/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;107;1498,35;21/09/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;868;10395;23/09/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;10880;115500;24/09/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;22;525;30/09/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;169;2982;05/10/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;6670,799;76650,02;04/11/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;104,949;3008,25;04/05/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;22693,5;240752,4;31/05/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;192792,923;2008649,99;16/12/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;157222,519;1525000;23/12/2020 00:00;SP;Sudeste;PORTA PALLET;1
CIF;1106,647;14659,05;13/01/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;35796,037;651696,75;23/06/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;16,818;918,75;02/07/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;205,776;4544,4;20/07/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;5795,76;74999,4;23/07/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;48328,546;944011,91;06/08/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;165831,062;2382349,21;10/09/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;555,366;13125;15/09/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;1396,847;36312,5;17/09/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;205252,818;2233426,9;21/01/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;121930,809;1536000;05/02/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;75,275;8839,95;18/02/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;1310,863;23685,9;16/08/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;11078,579;243812,5;08/11/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;16806,764;236250;19/03/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;178,359;3780;23/04/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;3521,965;78225;24/09/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;10062,133;178500;27/09/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;227631,543;4230176,27;04/11/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;314,563;8839,5;17/11/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;931,178;25937,5;24/11/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;577,281;17201,75;15/02/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;2222,525;47301,03;22/02/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;14331,642;231000;01/05/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;16695,66;246750;03/05/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;453,784;30450;10/05/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;28299,938;498750;19/11/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;464,679;11140,5;26/07/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;973,843;29050;29/07/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;79437,995;1363250;11/08/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;14,22;369,64;13/01/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;9973,904;235512,5;18/01/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;67979,883;1326886,41;09/02/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;17224,486;327930;11/02/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;2057,871;41730,82;24/03/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;10527,39;139387,5;26/04/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;595,337;116581;04/04/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;5735,221;126304,35;08/04/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;15888,415;313105,63;11/04/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;21163,242;205287,3;13/04/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;9395,913;181720;19/04/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;1500,746;30975;11/05/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;739,196;20650;12/05/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;6350,138;134225,01;20/05/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;955,47;26937,93;23/05/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;67305,4;1231567,28;30/05/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;13594,638;290031;13/09/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;14801,47;336150;21/09/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;4296,41;63214,88;28/09/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;378;17692,5;03/11/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;2398;81760,92;08/12/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;1195,733;33040;21/06/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;1050,79;58418,85;23/06/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;5756,499;171921,61;24/06/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;29625,703;600000;29/06/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;277,786;10069,5;05/07/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;26990,381;465519,54;05/08/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;2053,12;41229,03;08/08/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;972,636;24986,5;17/08/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;1048,445;22715;16/12/2021 00:00;SP;Sudeste;PORTA PALLET;1
CIF;5545,58;111433,73;19/01/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;2098,665;79172,1;31/01/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;26771,779;497045,5;25/02/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;84744,241;1548750;11/07/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;26,325;614,25;04/08/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;8376,308;156049,96;19/08/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;91657,029;1523621,69;28/02/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;798,404;18068,75;03/03/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;66,574;2101,14;22/03/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;1388,583;29095,85;05/09/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;12650,341;273007,72;15/09/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;7553,649;131876,06;04/10/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;31971,552;480112,5;30/09/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;1718,864;42332,5;11/10/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;2488;773694,24;07/11/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;804,026;27051,5;27/05/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;14,743;403,9;10/06/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;4455,886;106260,77;27/06/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;10,931;836,33;28/06/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;32073,569;567875;20/07/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;47563,585;842442,6;22/07/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;8159,457;137322,5;09/08/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;670,593;43728,81;16/08/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;13793,537;314471;10/11/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;543,266;30000;07/12/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;2545,239;39235;08/12/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;1612,366;32225,36;25/08/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;1162,347;29787,57;21/09/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;2402,113;72030,43;22/09/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;1379,456;13422,5;19/12/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;370,641;9271,85;27/12/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;15415,954;182104,09;28/12/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;382007,902;3733672,98;11/01/2023 00:00;SP;Sudeste;PORTA PALLET;1
CIF;779,237;44000;25/01/2023 00:00;SP;Sudeste;PORTA PALLET;1
CIF;779,237;44000;06/10/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;972,636;24986,5;13/10/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;8143,345;135341,75;14/10/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;8509,408;182944,55;25/10/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;6408,32;88278,75;30/12/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;145,26;2752,65;18/01/2023 00:00;SP;Sudeste;PORTA PALLET;1
CIF;17,586;826;20/01/2023 00:00;SP;Sudeste;PORTA PALLET;1
CIF;8859,007;118737,5;23/02/2023 00:00;SP;Sudeste;PORTA PALLET;1
CIF;100,484;2698,96;03/03/2023 00:00;SP;Sudeste;PORTA PALLET;1
CIF;9911,539;134225;14/03/2023 00:00;SP;Sudeste;PORTA PALLET;1
CIF;100;522238,5;08/11/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;9147,781;145486,52;24/11/2022 00:00;SP;Sudeste;PORTA PALLET;1
CIF;2609,171;62259,75;08/05/2023 00:00;SP;Sudeste;PORTA PALLET;1
CIF;30994,716;414858,5;17/02/2023 00:00;SP;Sudeste;PORTA PALLET;1
CIF;120,713;2323,13;09/03/2023 00:00;SP;Sudeste;PORTA PALLET;1
CIF;14300,016;314471;10/03/2023 00:00;SP;Sudeste;PORTA PALLET;1
CIF;12899,422;218062,97;20/03/2023 00:00;SP;Sudeste;PORTA PALLET;1
CIF;3282,498;57994,49;22/03/2023 00:00;SP;Sudeste;PORTA PALLET;1
CIF;581,027;11574,33;17/04/2023 00:00;SP;Sudeste;PORTA PALLET;1
